"Date","Price","Open","High","Low","Vol.","Change %"
"06/05/2007","179.71","183.08","183.08","179.64","","-1.86%"
"06/04/2007","183.12","182.31","184.32","181.89","","0.44%"
"06/01/2007","182.31","182.32","183.30","181.13","","-0.07%"
"05/31/2007","182.43","183.19","184.70","180.95","","-0.42%"
"05/30/2007","183.20","177.41","183.20","177.39","","3.21%"
"05/29/2007","177.51","170.58","178.10","170.58","","4.12%"
"05/28/2007","170.49","170.49","170.49","170.49","","0.00%"
"05/25/2007","170.49","168.29","172.51","168.29","","1.33%"
"05/24/2007","168.25","171.51","171.51","166.31","","-1.86%"
"05/23/2007","171.44","173.51","175.10","171.37","","-1.16%"
"05/22/2007","173.46","171.30","174.44","171.30","","1.28%"
"05/21/2007","171.27","169.83","173.16","169.61","","0.85%"
"05/18/2007","169.83","171.85","172.21","168.80","","-1.16%"
"05/17/2007","171.82","174.89","174.97","171.80","","-1.80%"
"05/16/2007","174.97","176.86","177.38","173.75","","-1.07%"
"05/15/2007","176.86","179.93","181.31","176.83","","-1.79%"
"05/14/2007","180.08","180.93","182.10","179.96","","-0.57%"
"05/11/2007","181.11","178.09","181.16","178.09","","1.70%"
"05/10/2007","178.08","181.10","181.10","178.08","","-1.68%"
"05/09/2007","181.13","178.70","182.02","178.69","","1.36%"
"05/08/2007","178.70","180.26","180.26","178.69","","-0.90%"
"05/07/2007","180.33","179.56","180.76","179.56","","0.43%"
"05/04/2007","179.56","181.64","182.15","178.78","","-1.14%"
"05/03/2007","181.63","181.23","182.29","181.23","","0.28%"
"05/02/2007","181.13","178.60","181.28","178.60","","1.42%"
"05/01/2007","178.59","180.35","180.87","177.01","","-0.93%"
"04/30/2007","180.27","183.83","184.25","180.26","","-1.93%"
"04/27/2007","183.81","184.00","184.52","183.20","","-0.17%"
"04/26/2007","184.12","184.68","185.29","183.35","","-0.31%"
"04/25/2007","184.70","184.32","186.14","182.55","","0.21%"
"04/24/2007","184.32","186.18","186.63","183.39","","-0.97%"
